start_meetperiode;eind_meetperiode;gebruikte_minuten_intensiteit;gem_intensiteit;gem_snelheid;naam_meetlocatie_mst;totaal_aantal_rijstroken;rijrichting;rijstrook_rijbaan;start_locatie_latitude;start_locatie_longitude
2019-06-19 03:09:00;2019-06-19 03:10:00;1;180;97;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:09:00;2019-06-19 03:10:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;120;116;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;120;80;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:10:00;2019-06-19 03:11:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;120;115;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;120;95;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:11:00;2019-06-19 03:12:00;1;120;81;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;240;121;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;240;83;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:12:00;2019-06-19 03:13:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;60;127;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;180;111;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;420;100;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:13:00;2019-06-19 03:14:00;1;60;87;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;0;-1;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;180;89;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:14:00;2019-06-19 03:15:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;120;113;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;300;111;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:15:00;2019-06-19 03:16:00;1;120;68;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;60;123;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;120;116;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;60;120;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;240;90;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:16:00;2019-06-19 03:17:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;240;119;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;120;98;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:17:00;2019-06-19 03:18:00;1;60;96;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;60;129;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;360;113;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:18:00;2019-06-19 03:19:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;60;127;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;180;95;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:19:00;2019-06-19 03:20:00;1;120;78;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;120;119;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;60;127;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;180;109;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:20:00;2019-06-19 03:21:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;60;123;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;180;99;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:21:00;2019-06-19 03:22:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;60;127;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;180;124;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;300;87;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:22:00;2019-06-19 03:23:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;60;123;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;120;122;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;180;115;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;420;94;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:23:00;2019-06-19 03:24:00;1;180;81;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;60;129;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;120;127;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;420;101;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:24:00;2019-06-19 03:25:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;180;113;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;240;115;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:25:00;2019-06-19 03:26:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;60;113;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;420;96;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:26:00;2019-06-19 03:27:00;1;60;86;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;180;96;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;240;125;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:27:00;2019-06-19 03:28:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;180;107;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;240;83;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:28:00;2019-06-19 03:29:00;1;60;63;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;120;120;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;300;99;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:29:00;2019-06-19 03:30:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;60;111;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;180;85;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:30:00;2019-06-19 03:31:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;60;127;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;60;117;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;180;121;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:31:00;2019-06-19 03:32:00;1;60;67;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;240;113;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;180;105;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:32:00;2019-06-19 03:33:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;180;104;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;420;100;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:33:00;2019-06-19 03:34:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;60;127;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;180;109;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;300;110;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:34:00;2019-06-19 03:35:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;420;112;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;360;99;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:35:00;2019-06-19 03:36:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;60;129;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;360;118;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;300;97;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:36:00;2019-06-19 03:37:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;60;118;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;120;111;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;300;104;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:37:00;2019-06-19 03:38:00;1;60;82;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;300;112;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;300;95;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:38:00;2019-06-19 03:39:00;1;60;66;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;60;132;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;480;121;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;300;100;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:39:00;2019-06-19 03:40:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;60;123;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;60;115;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;360;109;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:40:00;2019-06-19 03:41:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;0;-1;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;120;120;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;180;118;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:41:00;2019-06-19 03:42:00;1;60;85;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;120;127;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;120;116;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;120;104;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:42:00;2019-06-19 03:43:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;180;120;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;120;125;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;360;105;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:43:00;2019-06-19 03:44:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;60;122;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;420;121;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;300;95;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:44:00;2019-06-19 03:45:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;60;114;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;300;119;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;360;94;0041hrl0154ra;6;northBound;lane5;52.25698;4.68221
2019-06-19 03:45:00;2019-06-19 03:46:00;1;0;-1;0041hrl0154ra;6;northBound;lane6;52.25698;4.68221
2019-06-19 03:46:00;2019-06-19 03:47:00;1;0;-1;0041hrl0154ra;6;northBound;lane1;52.25698;4.68221
2019-06-19 03:46:00;2019-06-19 03:47:00;1;0;-1;0041hrl0154ra;6;northBound;lane2;52.25698;4.68221
2019-06-19 03:46:00;2019-06-19 03:47:00;1;60;118;0041hrl0154ra;6;northBound;lane3;52.25698;4.68221
2019-06-19 03:46:00;2019-06-19 03:47:00;1;240;121;0041hrl0154ra;6;northBound;lane4;52.25698;4.68221
